SKU,precio,unidades
146121,195.8,45
196614,116,21
129471,90.95,52
177476,80.95,34
177574,268.95,48
572562,82.95,32
246681,78.95,29
663987,51.95,24
608617,108.95,48
108187,126.8,33
146265,196,43
107854,55.04,31
1548368,50.95,18
186588,88,54
268811,60,27
916538,44,33
642020,125.95,14
866758,99.95,41
115849,118.2,47
279133,49.95,48
609845,74.95,36
640535,47.95,23
456164,109.8,21
193300,120,13
629271,210.5,21
876248,41.9,11
108840,5.54,41
54226,237.95,65
699243,43.98,32
530722,65.5,62
750593,32.95,26
862024,237.5,60
614940,90.15,60
545627,199.95,55
861330,131.53,45
55268,116,122
1553509,56.95,12
915304,69,39
113475,78.95,50
659171,127,37
875133,70.67,26
669117,13.22,20
1520792,57,23
1520793,103.5,51
1520499,67.97,45
293139,41.95,54
636672,58,29
555780,44.95,14
545953,52.95,87
427360,44.95,56
616102,121.95,71
530717,82.95,46
195185,44,19
202252,248.95,30
2020238,0,7
202172,226.95,15
626497,239.4,52
165317,136.5,45
888163,0,14
162894,90,27
555183,49.95,47
623908,60,20
902543,62.95,19
132745,129,87
296077,143.95,33
612794,29.95,24
241939,32.5,60
128810,50,17
2621878,79.95,43
203462,47.99,23
530701,64.99,21
2621877,90.95,50
540800,64.99,30
146376,59.99,32
130114,150,30
190820,48.95,23
2270821,59.94,30
530697,48.95,25
57181,59.95,66
862025,77.99,59
545913,74.95,25
530696,124.6,34
146154,104.8,19
530695,48.95,18
247711,44.95,19
867932,52,32
1615950,44.99,28
541855,110.95,37
1816352,0,27
539307,48.2,18
633154,97.6,60
166735,121.35,58
172655,69.99,95
320236,49.95,20
530692,74.99,37
241439,19.95,43
56801,105.95,52
174013,32.5,26
610434,45.4,38
313016,49.99,26
894924,44.99,33
314204,45.33,47
58495,64.95,34
58496,88.95,47
184275,81.95,21
867230,38.75,31
403626,107.95,19
402796,55.95,23
530680,57.95,28
536675,166,46
373609,49.95,34
660829,85.95,44
246372,64.99,18
867608,79.99,19
667388,27.77,27
530673,69.99,43
271086,93,41
610188,48,45
864635,69.99,24
621697,122.67,20
557546,87.27,15
536324,62.5,72
660741,65.5,87
392429,50,17
530668,59.95,28
184597,69.95,40
353661,39.99,51
536439,49.99,20
530667,49.99,49
300459,46,41
353653,49.95,39
530666,89.99,29
1516724,114.67,36
809088,136.58,23
534832,55.87,79
115602,185.4,34
264862,79.95,26
387953,0,24
111142,59.99,44
611836,131.95,46
2550748,62,21
181829,59.99,62
318407,67.95,26
3474676,49.99,0
545307,14.99,76
905125,11.99,29
861340,16,33
533634,249.95,44
244239,225.95,73
198453,172.95,26
109455,23.94,34
132817,127.8,34
287652,152.6,31
609847,160.8,126
637665,110,42
873534,55.95,57
114827,99,58
51947,39.95,93
133440,86.2,54
329891,146.67,44
705712,0,20
254507,129.95,64
200137,115.95,20
116589,60.6,25
147754,149.95,50
53540,137.95,41
162446,71,37
862026,56,19
1780509,49,17
121285,93,23
132055,66.2,39
538295,72,44
355898,69.95,23
145680,138,9
51802,128,73
169475,279.95,35
169440,279.95,51
876676,233.95,15
834675,271.09,13
110187,55.67,88
52139,14.99,58
880098,158.5,14
641962,206.25,37
2263057,134.95,18
50098,4.33,98
60344,110.95,34
200154,156.95,109
169129,124.95,78
177928,100.95,50
541763,55,41
610339,109.95,37
656382,81.95,20
121591,112.2,62
254489,193.95,111
157249,47.95,38
246207,104.95,32
110068,270.5,55
879883,207.5,25
147948,331.95,57
630681,159.93,28
878785,43.68,21
51017,133.33,51
118571,111,33
610435,111.95,62
530646,69.99,46
116154,61.8,30
867759,79.99,34
183160,336.95,77
548027,294.95,49
182648,167.95,42
530644,74.99,57
614379,0,20
915797,97.67,37
52427,110.4,52
53618,87.5,55
130128,163.4,95
530643,98.95,243
2263394,69.18,40
200083,76.95,25
245262,187.95,44
910020,60,27
50324,99.99,71
574060,49,43
867140,64.8,24
592189,113,63
50261,69.8,62
658811,96.67,31
545645,129.95,123
893301,44.95,18
224724,140.95,57
630036,64.6,58
153829,50,83
530637,39.95,36
108256,7.8,50
644389,67.95,25
880278,53.17,29
286256,153.8,43
370975,55,30
594675,153.95,91
52836,259.95,58
147853,173.95,41
905830,223.95,18
51591,182.95,36
111908,81.21,60
877082,285.95,19
290475,41.73,35
52405,163.95,33
534523,112.99,82
109001,107.46,24
290922,97.95,55
908907,67,42
550978,126.5,20
53910,87.95,41
162263,44,63
51136,170.67,78
163449,44,44
55352,327.95,75
2859185,54.95,27
530633,40,53
162771,40,49
1437490,76,38
646940,114.95,40
544458,94.95,61
1696713,44.95,33
545728,89.99,121
367106,50.95,53
2265460,182.09,29
56785,104.95,28
116628,104.6,46
146871,57.95,25
536401,86.95,47
52334,103,81
293131,62,21
253859,189.95,42
286202,246.6,37
51057,72.95,47
245226,72.95,43
177914,95.95,63
166794,53.58,69
894938,55,10
136651,83,22
649618,36,35
609953,74.95,115
484060,159.95,20
875250,83.95,37
864641,62.95,46
298680,143.95,53
294179,118.99,55
610355,79.95,23
593204,49.74,12
120265,119.2,45
107335,33.92,69
329966,116,49
664126,50,37
545670,98.99,29
543942,55,25
130383,129.2,29
51473,95.6,286
537821,167.67,37
545649,147.95,23
534814,73.95,43
142703,134,38
892177,39.99,21
878644,120,54
562156,191.95,28
2252246,122.38,31
537924,71.95,27
546031,69.95,34
167251,34.95,47
163477,41.95,41
187949,44.95,51
203680,65.99,68
915373,44.95,32
115650,125.65,31
162546,40,29
530623,86,38
866987,56.96,49
177599,161.95,44
867588,97.95,48
2265144,96.64,69
245187,202.95,38
177233,195.95,99
2263430,36.58,12
50155,76.7,74
587826,55,52
162366,55,118
165858,36.95,58
105568,87,48
865579,24.99,48
1617399,19.95,29
637622,73,57
193399,43,26
874174,94,34
701223,79,23
1890879,54.99,14
1890620,44.99,36
613378,36.4,77
867583,49.99,35
117237,141.6,60
870401,64.95,30
545573,59.95,44
126679,44.95,28
200294,141.95,42
546204,39.95,25
530609,59.95,22
291601,79.95,67
878628,18.35,62
54323,90.95,91
115347,92.2,45
530608,47.95,64
202499,78.1,43
204134,109.99,19
614877,91.95,53
169125,42.95,31
867886,49.95,94
267310,39.95,39
595079,168,47
115566,63.2,29
199285,100,57
373746,40.99,20
2379043,136.6,34
286744,199.95,37
255127,49.95,50
566136,72.95,53
530599,156.95,92
130965,74.67,19
569716,57.95,47
616594,81.6,41
202516,55.99,13
118717,62.4,37
1486751,49,21
246620,41.95,21
60359,174.95,80
279575,65,33
569816,156.95,23
535790,89.75,64
602957,35.58,16
57029,114.6,57
530598,61.95,19
126245,68,62
120140,105.6,44
289845,76.95,36
140993,70.25,25
145332,67.8,31
858341,53.95,10
117485,108.8,41
537967,70.95,34
246619,72.95,30
178103,199.95,51
127493,37.5,55
627257,61.95,20
205639,50,33
530600,65.95,27
194131,75,35
178752,53.95,19
177486,217.95,29
116375,90,45
245123,98.95,21
652526,52.95,28
245137,227.95,54
214313,39.95,44
544454,139.95,24
893259,40,16
246710,49.95,35
115305,143.4,52
530595,55.95,32
564685,75.95,36
530593,43.95,19
633532,72.5,36
1474229,55,19
674980,20.95,66
530591,49.95,20
620883,49.95,32
126447,49.95,33
868068,63,32
922454,150,86
185220,39.95,61
120471,211.2,45
872461,81,43
2648713,81.95,25
530584,93.6,31
912681,44.95,20
515767,95,19
628076,49.95,27
618680,177,37
183667,220.95,36
2654916,67.96,16
129312,49.95,46
129323,55,30
862361,43.95,22
530576,49.95,32
276952,59.95,46
199531,41.95,49
298252,27.95,26
555281,76.95,28
259994,89,17
262359,47.95,42
647946,105,28
55347,114,73
619060,114.2,109
867667,60,31
161153,45,40
276349,119,35
208254,59.99,80
166393,34.95,114
162243,45,56
755998,50,13
254257,71.95,61
53763,177.95,102
544506,131.95,108
873483,34.99,27
1856821,49.99,11
881394,49.99,17
54087,152.95,67
632713,43,23
916094,54.99,21
674706,22.5,42
2354709,37.88,74
898804,28.98,30
1538479,42.99,10
639737,43,21
739546,55.4,84
540440,12.99,45
131066,101.67,20
557553,128.6,37
1743977,50.98,7
141621,13.98,110
2271238,92.35,13
52997,30.1,104
658331,54.95,25
622223,93.95,52
193728,228,69
1633731,36.95,30
301320,69.99,42
543316,95,29
616730,55.95,28
594695,110.95,53
530536,74.95,32
55001,65.95,157
867618,91.99,69
646033,59.99,37
546873,63.95,35
227328,81.95,39
612381,86.42,13
246210,59.21,36
136967,44,30
200453,165.95,29
128952,62.95,36
128880,110.95,63
610029,57.95,16
3461513,149.48,13
172280,29.95,12
54296,92,50
231540,91.95,15
829566,52.95,51
1466001,49.95,15
144144,161,35
862033,59.99,58
530532,44,46
260096,32.95,31
289016,38.95,29
633746,173.75,35
637593,173.75,59
865067,69.95,12
200431,60.95,31
530528,60.95,19
658531,54.95,26
1633939,39.99,31
1879729,42.95,11
865414,45.95,13
647362,45.95,17
797726,50.95,26
2552210,59.95,21
194177,98,33
2103685,64.99,16
630004,72.99,29
534179,85.99,39
1814377,20,58
277183,41.99,143
277173,39.95,70
530526,39.95,109
277175,39.95,61
2144453,52.99,35
613907,174.95,154
615751,49.95,60
1942302,49.95,71
1942301,49.95,87
1942303,49.95,47
647161,49.95,38
646962,49.95,111
621298,49.95,62
658267,49.95,35
631525,49.95,42
541715,49.99,55
1688616,39.99,28
161523,136,25
244122,154.95,34
1768108,64.99,25
162843,44.99,79
649558,49.99,84
652352,39.99,21
290192,68.95,23
544084,49.99,35
201202,49.99,28
545857,25,38
898810,45,17
622243,42,26
676808,24.99,59
161640,29.99,46
51415,116.67,76
593226,99.95,26
912378,61.6,37
202160,130.95,47
715686,94.8,18
2877888,35.95,36
640346,101,22
157854,48.95,24
647049,142.67,40
287406,140.95,71
647113,45,23
270902,42,76
161891,120,46
530512,39.99,66
131474,45.8,26
546013,25,23
194008,85,20
537874,13.83,76
530509,101.25,24
204010,94.95,31
545723,110,48
57354,74.95,65
622446,96.99,51
194201,51,58
530507,104.95,20
530506,106,54
635843,42.71,29
652359,40,31
623900,62.8,49
547703,104.34,25
286040,129.4,51
538442,42.99,19
132627,95,30
393017,59,27
1489081,44.95,18
2051817,65,12
649271,74,22
2648692,44.95,31
592204,167.31,18
288542,91.2,40
537879,112.55,28
53143,135.94,38
880155,166.28,13
111675,154.25,9
613902,94.75,28
169362,142.95,43
705778,0,15
110426,128.25,46
788014,110.95,21
178127,225.95,46
614659,18.25,33
614410,22.25,74
201795,59.95,24
530497,233.4,73
176460,87.95,45
169845,180.95,52
132406,60.2,32
533641,163,61
628415,44.95,27
880030,125,29
542736,49.95,26
530495,198.95,37
647533,205,16
172402,110,30
867272,293.95,22
627067,185.95,25
530494,152.4,39
131312,102,22
872359,102.95,35
2610019,49.99,29
692346,94.95,40
184634,83,28
55342,147.95,33
191753,233.23,27
176640,104.95,29
560230,61,18
620949,67.4,23
626334,86.2,47
2836543,189.95,21
114668,59.6,16
631612,92.8,23
539638,41,18
116853,130.2,61
169838,217.95,41
534082,82.4,25
638834,157.95,16
113314,112,27
872175,106.75,19
285095,116.73,31
2570018,183,16
266897,59.99,25
905292,27,34
912467,52,20
222310,80,30
321064,67,71
127250,80.95,69
566504,49,33
658021,160,91
530486,31,56
173849,34.99,19
608298,203.95,29
612163,151.95,38
208402,34.99,45
259045,34.95,28
606854,123.55,28
416578,83.48,26
107584,105.44,42
2258989,0,34
56123,233.5,84
2265599,70.42,28
200159,105.95,46
224704,151.95,45
111362,111.5,26
172654,54.99,30
1659033,71.4,29
867514,67.95,10
243841,84.95,40
544340,80.95,28
559929,114,74
231598,27.95,53
296726,32.95,45
633770,43.25,46
169419,238.95,37
52279,122.95,35
708689,117.25,31
875251,124.67,27
530480,54.95,23
869502,0,28
637543,150,31
114605,111.6,38
190428,0,58
509650,65,49
620824,65,67
620318,85,80
918531,59.99,37
641116,122.95,22
249866,119.95,34
2364703,125.27,37
530473,366.95,31
607665,79.8,32
115367,65.8,28
110583,192.25,64
530471,65.95,49
164888,187.5,42
1440582,161.25,16
249908,95.95,42
621888,61.95,28
57057,64.33,65
544034,65,81
880080,137.33,54
619780,112.67,47
52940,139,54
144579,78.2,42
1684593,77.97,26
2258968,127.78,22
876780,116.8,25
610385,90.95,62
146938,54.95,115
624646,150,84
118838,154.33,42
53517,118,106
537835,193.8,150
537834,157.33,74
120123,154.2,121
610410,193.8,191
120204,145.6,76
120260,122,51
538951,107.25,44
708809,99.25,14
873582,64.95,73
487305,71.98,47
553455,90.85,50
50043,11.64,200
860767,73.99,31
1956567,114,35
530463,125,18
403107,40.8,33
2617633,222.95,44
2379538,41,20
127189,59.95,48
245142,186.95,28
530461,84,64
132706,59.2,45
533436,66.52,48
2271276,104.84,35
1891544,49.95,30
622062,92.95,25
865291,84,23
713608,99,44
619961,125,41
200263,105.95,23
293822,81.95,20
530460,111.95,59
1588601,49.99,23
132733,88.2,39
575953,89.73,30
647340,89.73,18
627618,99.75,27
2091752,59.95,25
249777,122.95,27
167215,70,43
537650,146,80
655806,106.8,36
635533,150,87
635964,106.8,26
103387,15.99,163
693004,88.25,55
2593932,59.99,31
2383135,31.33,37
621696,141.07,18
778597,112.95,28
144977,44.99,18
1780651,24.95,29
886192,60,10
261345,70,46
887361,59.95,9
629192,45,46
173751,44.99,20
477783,16.99,73
1672234,16.99,83
1672367,14.99,38
1692041,20,17
1468536,35,24
2664782,30.99,32
3125777,35,36
1456386,120.8,23
2373355,68.8,20
614889,72.6,34
620286,120.4,38
639806,59.95,28
857274,59.99,11
672788,21.99,19
633845,34.99,29
2407817,60,17
2096713,0,17
608947,29.95,43
530445,78,46
862039,41.5,20
2015987,99.95,12
1710121,79.95,11
625692,161,27
666654,55.95,22
157951,43.95,58
865355,50.95,41
1795220,30.36,9
545438,33,28
580724,35,35
198141,55,20
651733,64.99,23
521030,28,99
158115,39.95,37
141092,60.01,36
860056,77,31
877470,149.33,15
916863,59.75,63
555688,98.95,18
199215,131,16
113781,67,61
647237,45.95,19
50057,145,62
112079,7.98,28
52825,183.2,44
131739,147.6,37
530438,57.95,19
200344,60.95,15
867305,63.95,91
132993,150.2,53
607813,147.95,33
259511,102.5,24
143212,43,29
2083117,46,24
1976356,47.95,12
866662,69,28
634688,82.99,22
615630,32,49
646683,69.95,27
660789,60,62
114806,123.4,39
530436,81,32
147355,72.95,20
544986,119,64
536176,125.95,49
875364,87.95,61
566013,60,13
391206,55,25
615346,62.5,58
1781299,65,16
557125,90.6,66
765869,186.95,34
250971,59.95,23
543311,85,21
542499,115,23
156958,39.95,60
530429,153.6,64
669139,50,37
271061,95,34
2036953,18.64,12
258366,50,26
530430,110,43
627864,126.5,50
751897,85,42
663250,35,14
244344,24.95,48
1597940,57.95,17
1783312,49.95,37
651851,115,22
536325,9.57,78
499521,99.95,29
723631,115,44
655613,48.95,15
862042,256,46
622761,64,14
1624125,35,14
543986,60.95,42
607814,116.5,19
738087,44,12
867677,49.95,32
616981,96,32
644699,43,29
1702281,118,34
776043,43.95,64
867912,75.5,80
666781,77,18
193398,41.95,41
265944,39,62
614349,226,82
738668,43,16
143157,171,37
661109,43,18
612216,43,19
633360,73,22
628978,43,26
612283,43,13
613454,52,107
626651,54,86
1942347,55,97
625611,41,51
887411,43,12
55341,319.95,24
644414,199,56
614400,227.95,49
612428,46,22
607630,107,50
916777,100,29
637414,49.95,26
867751,79.99,25
545018,73,26
753963,61.95,16
246191,68.95,21
246715,52.95,22
555264,76.95,58
759299,90,49
572527,59.95,49
649580,64,34
246353,64.95,34
1786846,26.95,40
613103,45,86
660785,49,36
2804408,24.95,114
530418,87.95,30
862044,45.95,23
147596,99.95,22
342801,73.16,19
896124,198.5,16
657940,49.95,25
2407425,99,52
802664,34.99,30
113582,170.6,32
2435265,76.95,19
625111,132.95,27
428146,132,66
427953,57.2,53
132775,48,41
717446,70.95,43
190395,157.5,27
614800,241.6,56
1545498,42.95,15
644264,111,19
127152,59.5,27
554139,59,45
121172,77.2,33
539278,40,47
2580295,50,11
647242,47.5,20
631765,59.99,16
647215,39.95,14
343007,120,24
203652,52.99,62
541006,52.95,22
542516,84.95,18
627070,239.95,51
1607168,55,4
546015,75,69
142087,64,64
866001,39.95,23
536505,43.8,71
285455,133,41
1794701,39.16,9
802734,29.99,20
129061,41.95,27
630697,67,35
915818,152,41
556813,119.6,55
647152,44.99,45
54211,143.2,68
154431,14.75,67
655098,47.25,45
613172,48.7,80
157363,43.95,83
655578,37.25,23
627998,94.8,42
141929,82,86
626339,42.95,103
55565,36.99,70
626756,78.13,22
603239,39.95,35
559933,11.99,68
658839,48.95,38
135602,29.95,33
530402,33.95,25
912602,29.95,30
368935,50,25
1672676,18.99,30
161432,83.95,33
623061,123,27
608039,174.95,39
341203,45,48
309785,154.63,18
875176,24.94,11
1440170,150.13,27
705446,277.25,48
861501,277.25,44
431075,115,26
1657250,233.56,11
108619,23.98,72
148345,295.95,34
50408,316.95,50
178928,227.95,51
288879,222.95,46
538674,201.25,25
50823,185.65,35
50788,391.95,91
587833,71,29
530393,58.45,15
53233,318.95,60
421414,160,47
120257,259,90
118216,201.2,75
50784,9.98,130
912796,109.75,26
543778,99.95,128
445954,130,24
290364,165,38
2265082,69.67,37
54517,223.95,98
876993,150.36,14
308847,0,52
60386,18.95,61
380521,296.95,24
416583,0,11
309756,123.99,22
50842,128.2,26
162332,115,14
431107,125,20
530379,105,50
202349,285.95,39
896985,49.95,26
50333,234.95,59
698175,48.94,16
107112,66.11,96
706058,310.5,26
148636,283.95,34
144179,123,31
50853,216.95,45
1490656,115,47
530376,90,13
61139,186.67,48
561869,243.95,38
554007,145.2,28
608051,243.95,46
548096,235.95,34
339365,170,14
541389,74.95,16
549550,34.95,95
541708,75,27
559009,59.99,18
530371,150,27
541727,65,16
542956,54.95,23
131440,106.4,32
131876,120.2,57
2163035,89,34
530368,44.95,21
663322,81,46
143372,34,29
560299,86,45
530365,71,27
2090664,13.95,24
2698164,94.95,13
2380163,65,22
658930,140.67,28
177098,170.95,33
635766,155.33,43
114573,120,67
420482,120,22
618000,222,86
182944,291.95,49
560785,215.6,41
611928,166.95,28
607914,134.67,79
635586,110.95,13
631739,47,19
863366,59,30
584780,69.45,15
778823,73.95,6
653714,73.95,15
530354,144.95,61
868528,94.95,39
663782,95.95,28
1933351,68.95,7
120281,108.67,26
576615,103.95,23
245040,180.95,34
2745183,102.95,46
610178,110.95,18
202228,85.95,30
631701,89,27
747156,42,35
617696,59.99,36
612650,39.99,67
865077,45,32
530351,50,57
530350,51.95,18
200216,42.95,70
200596,57.75,49
530349,136,46
629945,93,60
621310,72,55
530348,50,21
530347,50,39
106192,104,30
635610,85,29
106477,39.95,41
533015,43,61
606801,50,80
530346,70,49
621943,50,55
530345,50,30
626244,93,32
530344,50,38
866603,50,74
606787,44.95,84
864648,50,57
106017,44.95,55
530337,50,31
530336,46,70
530335,52,39
